CN;Stock;PVP_con_IVA;IVA;Prospecto;EAN13;Descripcion;Precio_Coste;Familia;Categoria;Subcategoria;Laboratorio;PVP2;Ubicaciones;ID_WooCommerce;Estado;Fecha_Creacion;Fecha_Modificacion
8470000001413;1;35.9504;21;;;<p>La AeroChamber Plus Flow Vu es una cámara de inhalación diseñada para utilizarse con un inhalador de dosis fija, con el propósito de administrar medicamentos en aerosol a los pulmones, según la prescripción médica. Esta variante incluye una máscara media, recomendada para niños de 1 a 5 años.</p> <p>¿Cómo se usa la Cámara de Inhalación AeroChamber?</p> <p></p> <p>Retira la tapa del inhalador y agita el inhalador según las instrucciones proporcionadas.</p> <p>Inserta el inhalador en la parte posterior de la cámara.</p> <p>Coloca la máscara sobre el rostro del usuario, asegurándote de lograr un sellado correcto.</p> <p>Exhala y presione el inhalador una vez al iniciar una inhalación lenta. Mantén la máscara en su lugar e inhala y exhala a través de la cámara durante 5 a 6 respiraciones.</p> <p>Sigue las instrucciones del inhalador sobre el tiempo de espera antes de repetir la dosis.</p>;;;Inhaladores;;;;;614;publish;2024-03-26 10:39:13;2025-03-07 12:32:06
8470001695338;1;11.5289;21;;;<p>Para obtener los mejores resultados, te recomendamos aplicar Taponoto Neo Gotas 25 Ml en el oído afectado una o dos veces al día, durante un máximo de 4 días consecutivos. Asegúrate de seguir las instrucciones de uso detalladas para garantizar una correcta aplicación y optimizar los beneficios del producto.</p>;;;Limpieza de oídos;;;;;609;publish;2024-03-26 10:39:12;2025-03-27 11:20:36
8470001695833;0;16.9421;21;;;OFTACLEAN 30 TOALLITAS OFTALMICAS;;;Toallitas oculares;;;;;612;publish;2024-03-26 10:39:12;2025-03-05 21:47:13
5420008535239;58;9.5364;21;;;<p><strong>Dosificación</strong></p> <p>De 6 a 12 años: 1 pastilla para chupar, 3 veces al día. A partir de 12 años: 1 pastilla para chupar, 5 veces al día. Tomar durante 5 a 7 días.</p>;;;Garganta, Pranarom;;;;;605;publish;2024-03-26 10:39:11;2025-05-23 11:52:15
8437000435556;2;31.8595;21;;;MARTIDERM DSP CREMA RENOVACION  40 ML;;;Antimanchas, MartiDerm;;;;;607;publish;2024-03-26 10:39:11;2025-05-23 11:47:02
8032472010463;0;9.9545;21;;;<p><strong>CÓMO ACTÚA</strong></p> <p>MeliLax aúna una acción evacuante con una acción protectora y en consecuencia lenitiva de la mucosa rectal. La doble acción de MeliLax se obtiene gracias a PROMELAXIN, un complejo de mieles de néctar y de mielada cuidadosamente seleccionadas y elaboradas en función de su contenido en monosacáridos, polisacáridos y melanoidinas, enriquecido con la fracción polisacarídica del Aloe y la Malva.</p> <p>MeliLax ejerce una acción evacuante que induce un estímulo de activación de la defecación.</p> <p>MeliLax además, gracias a sus propiedades similares a las del moco y a su viscosidad, protege la mucosa rectal durante el paso de las heces.</p> <p>Estas propiedades especiales, junto con su acción antioxidante, confieren al producto la capacidad de proteger y en consecuencia aliviar la mucosa.</p> <p><strong>MODO DE EMPLEO</strong></p> <p>1) Abrir el microenema quitando el cubrecánula de seguridad:</p> <p>- Sujetar el anillo redondo blanco situado sobre el fuelle</p> <p>- Con la otra mano doblar el cubrecánula hasta provocar la rotura y la completa separación del anillo</p> <p>- Quitar el cubrecánula</p> <p>2) Aplicar unas gotas de producto en la zona perianal e introducir delicadamente la cánula en el recto.</p> <p>3) Comprimir completamente el microenema y, una vez finalizada la aplicación, mantenerlo presionado hasta extraer totalmente la cánula, para evitar que el producto sea reaspirado.</p>;;;Estreñimiento;;;;;601;publish;2024-03-26 10:39:10;2025-03-05 21:47:13
8032472009498;2;11.157;21;;;<p><strong>Modo de empleo</strong></p> <p>Para abrir la ampolla, seguir las instrucciones que figuran en el sobre. Se recomienda instilar 2-3 gotas en cada ojo presionando levemente la ampolla. La ampolla monodosis se puede volver a cerrar, por lo que una vez abierta puede cerrarse y utilizarse en un lapso de no más de 12 horas.</p>;;;Gotas oculares;;;;;603;publish;2024-03-26 10:39:10;2025-03-07 10:31:23
8470001691293;1;15.4091;21;;;<p>Se recomienda tomar 1 comprimido de Multicentrum 50 al día, a la vez que se ingieren otros alimentos. Es preferible tomarlo durante el desayuno o el almuerzo, siempre con la ayuda un vaso de agua.</p>;;;Multivitamínicos;;;;;593;publish;2024-03-26 10:39:09;2025-03-21 11:41:59
8470001691309;1;15.4091;21;;;<p>Multicentrum mujer complemento alimenticio multivitaminas fórmula especialmente equilibrada con 13 vitaminas y 11 minerales, alto contenido en vitamina D, vitaminas B, biotina, ácido fólico, calcio, hierro y magnesio, entre otros</p> <p>Multicentrum complemento multivitaminas contribuye al buen funcionamiento del sistema inmunitario de la mujer y al mantenimiento de la visión, piel, cabello, uñas y salud de los huesos</p> <p>Multivitaminas complemento alimenticio para mujer de Multicentrum no tiene gluten, lactosa, azúcar y fructosa</p>;;;Multivitamínicos;;;;;595;publish;2024-03-26 10:39:09;2025-03-21 11:42:34
8032472010456;1;9.9091;21;;;<p><strong>MODO DE EMPLEO</strong></p> <p>Aplicar unas gotas de producto en la zona perianal e introducir delicadamente la cánula en el recto. Comprimir completamente el microenema y, una vez finalizada la administración, mantenerlo presionado hasta extraer totalmente la cánula, para evitar que el producto sea reaspirado.</p>;;;Estreñimiento;;;;;598;publish;2024-03-26 10:39:09;2025-03-07 10:33:28
8470001689443;1;10.8636;21;;;AQUILEA MAGNESIO  375 MG 28 COMPRIMIDOS EFERVESCENTES;;;Multivitamínicos;;;;;591;publish;2024-03-26 10:39:08;2025-03-07 13:07:29
8427426055926;1;12.3554;21;;;VITIS BLANQUEADORA COLUTORIO 500 ML;;;Colutorios;;;;;583;publish;2024-03-26 10:39:07;2025-03-27 11:51:19
8437000435464;2;25.5785;21;;;MARTIDERM HIDRA FIRMING LOCION CORPORAL 400 ML;;;Hidratación, MartiDerm;;;;;578;publish;2024-03-26 10:39:06;2025-05-23 11:47:03
8470001684479;1;18.1405;21;;;MOLUSK SOLUCION CUTANEA 3 G;;;Higiene íntima;;;;;581;publish;2024-03-26 10:39:06;2025-03-21 11:28:52
8470001683533;18;6.5702;21;;;<p>Agua de mar para la limpieza y descongestión de los conductos nasales de los más pequeños.</p> <p>Ayuda a los más pequeños a aliviar los síntomas del resfriado mediante la realización de lavados nasales con agua de mar, la forma natural y eficaz que aliviar la congestión nasal.</p> <p>AcofarDerm Nesira Agua de Mar Isotónica y Estéril Infantil limpia los conductos nasales de la mucosidad proporcionando un alivio instantáneo de la congestión nasal. </p> <p>Proporciona hidratación y suavidad ayudando a reestablecer el equilibrio natural de las mucosas.</p> <p>Gracias a su sistema de microdifusión en spray se aplica cómodamente en la nariz de los más pequeños de la casa.</p>;;;Limpieza nasal;;;;;569;publish;2024-03-26 10:39:04;2025-03-07 12:19:52
3282770207934;1;9.0083;21;;;<p>FRECUENCIA DE USO</p> <p>Uso frecuente</p> <p>Pulverizar sobre el cabello húmedo y peinar.</p>;;;Desenredantes Infantiles;;;;;563;publish;2024-03-26 10:39:03;2025-03-16 13:52:38
8470001678218;2;10.3306;21;;;<p>Funsol Polvo se usa  diariamente, después del baño o la ducha.</p> <p>Seca muy bien los pies, en especial entre los dedos y espolvorea con funsol polvo.</p> <p>Puede utilizarse una o dos veces al día.</p> <p>También puede aplicarse en el interior de los zapatos y los calcetines.</p>;;;MANOS Y PIES;;;;;559;publish;2024-03-26 10:39:02;2025-03-14 12:52:15
8428148464799;1;11.9835;21;;;MIGRASTICK FORTE  1 ROLL ON 3 ML;;;BOTIQUÍN;;;;;554;publish;2024-03-26 10:39:01;2025-03-21 11:41:21
8428076000724;1;10.0962;21;;;DUREX NATURAL XL PRESERVATIVOS 12 UNIDADES;;;Preservativos;;;;;556;publish;2024-03-26 10:39:01;2025-03-11 12:05:09
8470001673060;1;13.5909;21;;;TRIPTOMAX  30 COMPRIMIDOS;;;Multivitamínicos;;;;;547;publish;2024-03-26 10:39:00;2025-03-27 11:32:36
5206892100469;0;13.1818;21;;;<p>Aplicar antes de sonarse la nariz. Pulverizar de 1 a 3 veces en cada fosa nasal 2 o 3 veces al día. </p>;;;Limpieza nasal;;;;;549;publish;2024-03-26 10:39:00;2025-03-05 21:47:09
8470001674227;0;26.405;21;;;<p>Aplicar por la mañana y mediodía sobre la piel limpia y seca.</p> <p>Para un resultado óptimo, se recomienda aplicar el producto durante un periodo mínimo de 3 meses. Si usted tiene manchas pigmentarias, evite la exposición solar directa.</p>;;;Isdin, Solares Faciales;;;;;552;publish;2024-03-26 10:39:00;2025-05-23 11:43:16
8429420280113;4;26.405;21;;;<p><strong>Indicaciones</strong></p> <p>Prevención y alivio de los síntomas asociados a la alergia solar y a otros tipos de fotodermatosis como erupción polimorfo lumínica o reacciones fotoalérgicas inducidas por fármacos.</p> <p><strong>Modo de uso</strong></p> <p>Aplicar el producto generosamente dos veces al día sobre las zonas afectadas. Reaplicar cada 2 horas mientras se esté expuesto al sol.</p> <p><strong>Advertencias</strong></p> <p>Aplicar solo sobre la piel limpia e intacta. En pacientes sometidos a tratamiento farmacológico fotosensibilizante, se recomienda utilizar FotoUltra ISDIN® Solar Allergy durante todo el tratamiento. Aplicar al menos 20 minutos antes de la aplicación de cualquier otro producto dermatológico. </p> <p><strong>Precauciones</strong></p> <p>Agitar antes de usar. Leer atentamente el prospecto antes de su uso. Evitar el contacto con los ojos y mucosas. En caso de reacción adversa a cualquiera de los ingredientes, interrumpir el tratamiento y consultar con el médico. Mantener fuera de la vista y del alcance de los niños. No requiere condiciones especiales de conservación. </p> <p><strong>Composición</strong></p> <p>Filtros UVA-UVB, ectoína, bisabolol, tocoferol acetato, pantenol, excipientes.</p>;;;Isdin, Solares Faciales;;;;;541;publish;2024-03-26 10:38:59;2025-05-23 11:43:16
8470001671745;1;21.7727;21;;;AQUILEA VIGOR ELLA 60 CAPSULAS;;;Multivitamínicos;;;;;544;publish;2024-03-26 10:38:59;2025-03-07 13:08:40
8470001669087;0;18.5909;21;;;<p>Utilice VitA-POS sólo si el precinto del tubo está intacto antes del primer uso. Durante la aplicación, evite el contacto de la cánula del tubo con el ojo o la piel.</p> <p>Desenrosque el tapón protector. Incline la cabeza hacia atrás, tire ligeramente del párpado inferior y extienda una pequeña cantidad de pomada en el saco conjuntival. Cierre el ojo lentamente y luego parpadee normalmente. Cierre el tubo después de su uso.</p> <p>Aplicar preferentemente antes de acostarse. Puede usarse adicionalmente a los colirios lubricantes.</p>;;;Gotas oculares;;;;;535;publish;2024-03-26 10:38:58;2025-03-05 21:47:08
8430022001617;1;16.3182;21;;;<p>Tomar 1 ó 2 comprimidos de Herbensurina Renal al día acompañado de 2 vasos de agua.</p>;;;COMPLEMENTOS;;;;;537;publish;2024-03-26 10:38:58;2025-03-14 13:49:35
8470001667649;1;14.4628;21;;;<p>Este repelente contra insectos contiene un 50% de DEET y geraniol para una protección máxima y duradera, además de extracto de plantas como aceite de lavanda.</p> <p>La fórmula con un 50% de DEET ofrece a tu piel una alta protección y de larga duración contra los mosquitos.</p>;;;Repelentes y Picaduras;;;;;531;publish;2024-03-26 10:38:57;2025-03-26 15:42:03
8436026215821;1;8.2231;21;;;FLUOR KIN INFANTIL ENJUAGUE BUCAL 500 ML SABOR FRESA;;;Colutorios;;;;;533;publish;2024-03-26 10:38:57;2025-03-14 12:45:05
8427426041387;1;10.7025;21;;;PERIO AID 0.12 TRATAMIENTO COLUTORIO 500 ML;;;Colutorios;;;;;527;publish;2024-03-26 10:38:56;2025-03-21 12:54:51
8470001667014;1;16.8182;21;;;<p>Lávate bien las manos antes de usar el producto.</p> <p>Aplica 1 gota en cada ojo, de 2 a 4 veces al día o según necesidad.</p> <p>Recomendado su uso por la noche, antes de dormir.</p>;;;Gotas oculares;;;;;529;publish;2024-03-26 10:38:56;2025-03-27 11:26:37
8008843009954;0;5.6364;21;;;ESI STEVIA MIDY 100 COMPRIMIDOS;;;ALIMENTACIÓN SALUDABLE;;;;;521;publish;2024-03-26 10:38:55;2025-03-05 21:47:08
8470001664204;1;14.0909;21;;;NUTIRA FORTE  30 CAPSULAS;;;Digestión;;;;;524;publish;2024-03-26 10:38:55;2025-03-20 13:48:30
8430094056331;1;6.8182;21;;;<p>Preparar un biberón con leche de inicio para lactantes</p> <p>Añadir la cantidad de Nutribén Inicio para el biberón indicada por el pediatra. El número de cucharadas puede ir aumentando gradualmente hasta la concentración máxima indicada en la tabla de dosificación</p> <p>Agitar el biberón hasta obtener una consistencia homogénea</p>;;;Papillas;;;;;515;publish;2024-03-26 10:38:54;2025-03-20 13:51:25
8427426055667;2;9.0496;21;;;VITIS ACCESS CEPILLO DENTAL ADULTO SUAVE BLISTER 2 UNIDADES;;;Cepillos Dentales;;;;;517;publish;2024-03-26 10:38:54;2025-03-27 11:50:16
8470001658913;1;17.7273;21;;;<p>Retire el tapón, mantenga el frasco boca abajo y apoyarse en la otra mano. Presionar la parte inferior del frasco. Una vez abierto puede utilizarse durante 6 meses.</p>;;;Gotas oculares;;;;;510;publish;2024-03-26 10:38:53;2025-03-14 15:37:09
8470001658920;1;19.3636;21;;;<p>Utilizar el Colirio Lubricante Hylo Gel tres veces al día, aplicando una gota en el saco conjuntival.</p> <p>Es compatible con lentes de contacto. Después de ponerse las lentes de contacto y antes de aplicar el colirio, se recomienda esperar unos 30 minutos para evitar posibles reacciones de incompatibilidad entre los productos que se utilizan para el mantenimiento de las lentes de contacto.</p>;;;Gotas oculares;;;;;512;publish;2024-03-26 10:38:53;2025-03-14 15:41:33
8429420262683;1;26.0331;21;;;<p><strong>Indicaciones</strong></p> <p>Eryfotona® AK-NMSC está indicado para la prevención y el tratamiento protector coadyuvante de la queratosis actínica (AK) y otras formas de cáncer cutáneo no melanoma (NMSC) en pacientes de riesgo, como por ejemplo en personas de fototipos I y II o pacientes en tratamiento o con antecedentes de AK u otras formas de NMSC. Reduce y mejora el campo de cancerización cutáneo subclínico que se asocia a la queratosis actínica (AK) y otras formas de cáncer cutáneo no melanoma (NMSC). Además, deja sobre la piel un ﬁlm protector con Repairsomes® que contiene fotoliasa encapsulada en liposomas y ﬁltros UV que absorben, reﬂejan y dispersan las radiaciones solares.</p> <p>Es necesario un diagnóstico médico previo sobre las queratosis actínicas.</p> <p><strong>Modo de uso</strong></p> <p>Aplicar generosamente sobre toda la zona afectada y otras zonas de riesgo por exposición solar crónica (rostros, frente, orejas, escote, calva, y dorso de las manos) dos veces al día, por la mañana y al mediodía.</p> <p>Uso diario. La fotoliasa se activa con la luz visible.</p> <p>En caso de exposición solar directa, reaplicar el producto cada dos horas.</p> <p><strong>Precauciones</strong></p> <p>La queratosis actínica y otras formas de cáncer cutáneo no melanoma son enfermedades debidas a la exposición crónica a la luz solar. Si se ha sufrido una AK y NMSC se debería evitar la exposición solar directa. Aplicar sólo sobre la piel limpia e intacta. Su uso diario y continuado es imprescindible para prevenir y tratar la AK y el NMSC de manera coadyuvante. En pacientes en tratamiento farmacológico o cirugía de AK o NMSC, iniciar el tratamiento con AK-NMSC Crema SPF 100+ una vez las lesiones se hayan cerrado. No se recomienda su uso en niños, mujeres embarazadas y durante la lactancia. Evitar el contacto con los ojos y mucosas. En caso de posible reacción adversa a cualquiera de los ingredientes, interrumpir el tratamiento y consultar al médico. Mantener fuera de la vista y del alcance de los niños. Agitar el envase antes de usar.</p> <p><strong>Composición</strong></p> <p>Repairsomes® (complejo de filtros UVA-UVB + extracto de plancton), tocoferol acetato, pantenol, bisabolol, excipientes.</p>;;;Isdin, Solares Faciales;;;;;506;publish;2024-03-26 10:38:52;2025-05-23 11:43:17
3578836110936;1;17.2273;21;;;ARKOCAPSULAS RHODIOLA 45 CAPSULAS;;;Relajantes;;;;;508;publish;2024-03-26 10:38:52;2025-03-07 13:16:23
8410520066677;0;9.0496;21;;;SABANINDAS PROTECTOR DE CAMA ABSORBENTE NORMAL 60 X 90 25 UNIDADES;;;Incontinencia;;;;;504;publish;2024-03-26 10:38:51;2025-03-05 21:47:05
8410520032696;0;8.2231;21;;;PAÑAL INFANTIL CHELINO TALLA 4 9-15 KG 36 UNIDADES;;;Pañales;;;;;497;publish;2024-03-26 10:38:50;2025-03-05 21:47:05
8410520032719;0;8.2231;21;;;PAÑAL INFANTIL CHELINO TALLA 5 13 - 18 KG 30 UNIDADES;;;Pañales;;;;;499;publish;2024-03-26 10:38:50;2025-03-05 21:47:05
8470001649881;1;2.3967;21;;;ACOFARMA ESYLMA DISCOS DESMAQUILLANTES  80 DISCOS;;;Discos Desmaquillantes;;;;;487;publish;2024-03-26 10:38:48;2025-03-07 11:41:36
8427426040823;1;12.3554;21;;;<p><strong>Descripción</strong></p> <p>VITIS encías colutorio está formulado especialmente para prevenir y ayudar a tratar la inflamación y el sangrado de encías.</p> <p>Inhibe la formación de placa bacteriana (biofilm oral) y reduce su acumulación, controlando así la aparición o el desarrollo de la gingivitis.</p> <p><strong>Composición</strong></p> <p>Pantenol (Provitamina B5). Reduce la inflamación y protege y revitaliza las encías.</p> <p>Cloruro de cetilpiridinio (CPC). Antiséptico de uso diario que inhibe la formación de placa bacteriana (biofilm oral) y reduce su acumulación, controlando así la aparición o el desarrollo de la gingivitis.</p> <p>Lactato de zinc. Inhibe y reduce el sangrado gingival y potencia el efecto antiséptico del cloruro de cetilpiridinio (CPC).</p> <p>Fluoruro de sodio: remineraliza el esmalte y previene la caries dental.</p> <p><strong>Modo de empleo</strong></p> <p>Realizar enjuagues con 15 ml de VITIS encías colutorio sin diluir, durante 30 segundos, como mínimo 2 veces al día o después de cada cepillado.</p> <p>Para una mayor eficacia es recomendable no aclarar con agua y evitar comer o beber inmediatamente después de su uso.</p>;;;Colutorios;;;;;485;publish;2024-03-26 10:38:47;2025-03-27 11:53:46
8470001647603;1;13.0992;21;;;AINARA GEL HIDRATANTE VAGINAL 30 G;;;Irritación y Sequedad;;;;;478;publish;2024-03-26 10:38:46;2025-03-07 12:35:46
8470001648211;9;2.8926;21;;;KERN PHARMA ALCOHOL DE ROMERO 250 ML;;;Material de Cura;;;;;480;publish;2024-03-26 10:38:46;2025-03-16 13:49:50
N/A;16;2.438;21;;;LISTERINE CUIADO TOTAL VIAJE 95 ML;;;Colutorios;;;;;475;publish;2024-03-26 10:38:45;2025-03-17 18:32:52
8470001647054;1;12.6818;21;;;LIPOGRASIL DOBLE EFECTO CLASICO  50 COMPRIMIDOS;;;ADELGAZAR;;;;;471;publish;2024-03-26 10:38:44;2025-03-17 18:31:59
8410558002616;0;3.5909;21;;;ESPARADRAPO HIPOALERGICO OMNIPLAST TEJIDO RESISTENTE 1 UNIDA;;;Inicio;;;;;472;publish;2024-03-26 10:38:44;2025-03-05 21:47:04
8470001643285;1;23.5909;21;;;FISIOGEN FERRO FORTE 30 CAPSULAS;;;Multivitamínicos;;;;;466;publish;2024-03-26 10:38:43;2025-03-14 12:43:45
8470001643094;2;17.2273;21;;;SUPRADYN ACTIVO ADULTOS 70 GUMMIES;;;Multivitamínicos;;;;;463;publish;2024-03-26 10:38:42;2025-03-27 11:14:00
